DOSRIOS;2018/0/16;20:48;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:48;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:47;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:48;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:48;0.0;0.48;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:49;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:49;0.0;0.02;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:49;0.0;0.0;-9.999;20000;0;0.0
CCHOTE;2018/0/16;20:49;0.0;0.0;-9.999;20000;1516157340;0.0
COAPA;2018/0/16;20:49;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:49;0.0;0.11;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;20:49;0.0;0.09;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:48;0.0;0.0;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:48;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:49;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:49;0.0;0.48;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:50;0.0;0.02;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:49;0.0;0.0;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:50;0.0;0.0;-9.999;20000;0;0.0
COAPA;2018/0/16;20:50;0.0;0.0;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:50;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:50;0.0;0.11;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;20:50;0.0;0.09;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:49;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:52;0.0;0.42;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:53;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:53;0.0;0.02;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:53;0.0;0.0;-9.999;20000;0;0.0
CCHOTE;2018/0/16;20:53;0.0;0.0;-9.999;20000;1516157580;0.0
COAPA;2018/0/16;20:53;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:52;0.0;0.0;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:53;0.0;0.11;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:52;0.0;0.48;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;20:53;0.0;0.09;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:52;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:53;0.0;0.42;-9.999;20000;0;0.0
SACMEX;2018/0/16;20:53;0.0;0.48;-9.999;20000;0;0.0
TLALNE;2018/0/16;20:54;0.0;0.0;-9.999;20000;0;0.0
BOSQUEREAL;2018/0/16;20:54;0.0;0.0;-9.999;20000;0;0.0
CCHVALLEJO;2018/0/16;20:53;0.0;0.0;-9.999;20000;0;0.0
VHERMOSA;2018/0/16;20:54;0.0;0.02;-9.999;20000;0;0.0
COAPA;2018/0/16;20:54;0.0;0.0;-9.999;20000;0;0.0
DOSRIOS;2018/0/16;20:54;0.0;0.09;-9.999;20000;0;0.0
CUAJIMALPA;2018/0/16;20:54;0.0;0.11;-9.999;20000;0;0.0
PREPA4;2018/0/16;20:53;0.0;0.04;-9.999;20000;0;0.0
IIUNAM;2018/0/16;20:54;0.0;0.42;-9.999;20000;0;0.0
